Species,Reference Genome,Challenge,Publication,BioProject,BioSample,Experiment,Run,SRA_Sample,donor_identifier,source_name,treatment,cell_type,time_point,sex,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675938,ERX652834,ERR708530,ERS515962,C3H,C3H_day10_spleen_1,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675938,ERX652855,ERR708551,ERS515962,C3H,C3H_day10_spleen_1,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220274,ERX421653,ERR455298,ERS358525,C3H/He,C3H_day10_spleen_2,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220274,ERX421672,ERR455317,ERS358525,C3H/He,C3H_day10_spleen_2,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220274,ERX443160,ERR477328,ERS358525,C3H/He,C3H_day10_spleen_2,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220274,ERX443171,ERR477339,ERS358525,C3H/He,C3H_day10_spleen_2,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675987,ERX681350,ERR737659,ERS516011,C3H,C3H_day10_spleen_2,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675987,ERX681371,ERR737680,ERS516011,C3H,C3H_day10_spleen_2,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675987,ERX710606,ERR767333,ERS516011,C3H,C3H_day10_spleen_2,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675987,ERX710622,ERR767349,ERS516011,C3H,C3H_day10_spleen_2,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220282,ERX416497,ERR450125,ERS358533,C3H/He,C3H_day10_spleen_3,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220282,ERX416517,ERR450145,ERS358533,C3H/He,C3H_day10_spleen_3,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220282,ERX443127,ERR477295,ERS358533,C3H/He,C3H_day10_spleen_3,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220282,ERX443140,ERR477308,ERS358533,C3H/He,C3H_day10_spleen_3,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2676010,ERX710576,ERR767303,ERS516034,C3H,C3H_day10_spleen_3,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2676010,ERX710593,ERR767320,ERS516034,C3H,C3H_day10_spleen_3,Plasmodium chabaudi,spleen,day10,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220256,ERX421615,ERR455260,ERS358507,C3H/He,C3H_day11_spleen_1,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220256,ERX421635,ERR455280,ERS358507,C3H/He,C3H_day11_spleen_1,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220256,ERX443182,ERR477350,ERS358507,C3H/He,C3H_day11_spleen_1,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220256,ERX443193,ERR477361,ERS358507,C3H/He,C3H_day11_spleen_1,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675988,ERX681351,ERR737660,ERS516012,C3H,C3H_day11_spleen_1,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675988,ERX681372,ERR737681,ERS516012,C3H,C3H_day11_spleen_1,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675988,ERX710607,ERR767334,ERS516012,C3H,C3H_day11_spleen_1,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675988,ERX710623,ERR767350,ERS516012,C3H,C3H_day11_spleen_1,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220279,ERX421658,ERR455303,ERS358530,C3H/He,C3H_day11_spleen_2,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220279,ERX421677,ERR455322,ERS358530,C3H/He,C3H_day11_spleen_2,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220279,ERX443161,ERR477329,ERS358530,C3H/He,C3H_day11_spleen_2,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220279,ERX443172,ERR477340,ERS358530,C3H/He,C3H_day11_spleen_2,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675944,ERX652840,ERR708536,ERS515968,C3H,C3H_day11_spleen_2,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675944,ERX652861,ERR708557,ERS515968,C3H,C3H_day11_spleen_2,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220300,ERX416515,ERR450143,ERS358551,C3H/He,C3H_day11_spleen_3,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220300,ERX416535,ERR450163,ERS358551,C3H/He,C3H_day11_spleen_3,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220300,ERX443138,ERR477306,ERS358551,C3H/He,C3H_day11_spleen_3,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220300,ERX443151,ERR477319,ERS358551,C3H/He,C3H_day11_spleen_3,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675945,ERX652841,ERR708537,ERS515969,C3H,C3H_day11_spleen_3,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675945,ERX652862,ERR708558,ERS515969,C3H,C3H_day11_spleen_3,Plasmodium chabaudi,spleen,day11,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675985,ERX681348,ERR737657,ERS516009,C3H,C3H_day12_naive_spleen_1,Control,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675985,ERX681369,ERR737678,ERS516009,C3H,C3H_day12_naive_spleen_1,Control,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675985,ERX710604,ERR767331,ERS516009,C3H,C3H_day12_naive_spleen_1,Control,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675985,ERX710620,ERR767347,ERS516009,C3H,C3H_day12_naive_spleen_1,Control,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675973,ERX652890,ERR708586,ERS515997,C3H,C3H_day12_naive_spleen_2,Control,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675973,ERX652911,ERR708607,ERS515997,C3H,C3H_day12_naive_spleen_2,Control,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220258,ERX421617,ERR455262,ERS358509,C3H/He,C3H_day12_spleen_1,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220258,ERX421637,ERR455282,ERS358509,C3H/He,C3H_day12_spleen_1,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220258,ERX443183,ERR477351,ERS358509,C3H/He,C3H_day12_spleen_1,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220258,ERX443194,ERR477362,ERS358509,C3H/He,C3H_day12_spleen_1,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675924,ERX652800,ERR708496,ERS515948,C3H,C3H_day12_spleen_1,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675924,ERX652821,ERR708517,ERS515948,C3H,C3H_day12_spleen_1,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220268,ERX421647,ERR455292,ERS358519,C3H/He,C3H_day12_spleen_2,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220268,ERX421666,ERR455311,ERS358519,C3H/He,C3H_day12_spleen_2,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220268,ERX443156,ERR477324,ERS358519,C3H/He,C3H_day12_spleen_2,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220268,ERX443167,ERR477335,ERS358519,C3H/He,C3H_day12_spleen_2,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675989,ERX681352,ERR737661,ERS516013,C3H,C3H_day12_spleen_2,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675989,ERX681373,ERR737682,ERS516013,C3H,C3H_day12_spleen_2,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675989,ERX710608,ERR767335,ERS516013,C3H,C3H_day12_spleen_2,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675989,ERX710624,ERR767351,ERS516013,C3H,C3H_day12_spleen_2,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675964,ERX652881,ERR708577,ERS515988,C3H,C3H_day12_spleen_3,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675964,ERX652902,ERR708598,ERS515988,C3H,C3H_day12_spleen_3,Plasmodium chabaudi,spleen,day12,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675896,ERX659679,ERR715757,ERS515920,C3H,C3H_day3_spleen_1,Plasmodium chabaudi,spleen,day3,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675896,ERX659700,ERR715778,ERS515920,C3H,C3H_day3_spleen_1,Plasmodium chabaudi,spleen,day3,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675919,ERX652793,ERR708489,ERS515943,C3H,C3H_day3_spleen_2,Plasmodium chabaudi,spleen,day3,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675919,ERX652814,ERR708510,ERS515943,C3H,C3H_day3_spleen_2,Plasmodium chabaudi,spleen,day3,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675991,ERX681354,ERR737663,ERS516015,C3H,C3H_day3_spleen_3,Plasmodium chabaudi,spleen,day3,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675991,ERX681375,ERR737684,ERS516015,C3H,C3H_day3_spleen_3,Plasmodium chabaudi,spleen,day3,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675991,ERX710610,ERR767337,ERS516015,C3H,C3H_day3_spleen_3,Plasmodium chabaudi,spleen,day3,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675991,ERX710626,ERR767353,ERS516015,C3H,C3H_day3_spleen_3,Plasmodium chabaudi,spleen,day3,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220243,ERX421602,ERR455247,ERS358494,C3H/He,C3H_day5_spleen_1,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220243,ERX421622,ERR455267,ERS358494,C3H/He,C3H_day5_spleen_1,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220243,ERX443175,ERR477343,ERS358494,C3H/He,C3H_day5_spleen_1,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220243,ERX443186,ERR477354,ERS358494,C3H/He,C3H_day5_spleen_1,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675986,ERX681349,ERR737658,ERS516010,C3H,C3H_day5_spleen_1,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675986,ERX681370,ERR737679,ERS516010,C3H,C3H_day5_spleen_1,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675986,ERX710605,ERR767332,ERS516010,C3H,C3H_day5_spleen_1,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675986,ERX710621,ERR767348,ERS516010,C3H,C3H_day5_spleen_1,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220267,ERX421646,ERR455291,ERS358518,C3H/He,C3H_day5_spleen_2,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220267,ERX421665,ERR455310,ERS358518,C3H/He,C3H_day5_spleen_2,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220267,ERX443155,ERR477323,ERS358518,C3H/He,C3H_day5_spleen_2,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220267,ERX443166,ERR477334,ERS358518,C3H/He,C3H_day5_spleen_2,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2676014,ERX710580,ERR767307,ERS516038,C3H,C3H_day5_spleen_2,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2676014,ERX710597,ERR767324,ERS516038,C3H,C3H_day5_spleen_2,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220293,ERX416508,ERR450136,ERS358544,C3H/He,C3H_day5_spleen_3,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220293,ERX416528,ERR450156,ERS358544,C3H/He,C3H_day5_spleen_3,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220293,ERX443134,ERR477302,ERS358544,C3H/He,C3H_day5_spleen_3,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220293,ERX443147,ERR477315,ERS358544,C3H/He,C3H_day5_spleen_3,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675898,ERX659681,ERR715759,ERS515922,C3H,C3H_day5_spleen_3,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675898,ERX659702,ERR715780,ERS515922,C3H,C3H_day5_spleen_3,Plasmodium chabaudi,spleen,day5,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675915,ERX652790,ERR708486,ERS515939,C3H,C3H_day6_spleen_1,Plasmodium chabaudi,spleen,day6,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675915,ERX652811,ERR708507,ERS515939,C3H,C3H_day6_spleen_1,Plasmodium chabaudi,spleen,day6,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675966,ERX652883,ERR708579,ERS515990,C3H,C3H_day6_spleen_2,Plasmodium chabaudi,spleen,day6,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675966,ERX652904,ERR708600,ERS515990,C3H,C3H_day6_spleen_2,Plasmodium chabaudi,spleen,day6,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2676008,ERX710574,ERR767301,ERS516032,C3H,C3H_day6_spleen_3,Plasmodium chabaudi,spleen,day6,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2676008,ERX710591,ERR767318,ERS516032,C3H,C3H_day6_spleen_3,Plasmodium chabaudi,spleen,day6,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2676016,ERX710582,ERR767309,ERS516040,C3H,C3H_day7_spleen_1,Plasmodium chabaudi,spleen,day7,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2676016,ERX710599,ERR767326,ERS516040,C3H,C3H_day7_spleen_1,Plasmodium chabaudi,spleen,day7,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675935,ERX652831,ERR708527,ERS515959,C3H,C3H_day7_spleen_2,Plasmodium chabaudi,spleen,day7,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675935,ERX652852,ERR708548,ERS515959,C3H,C3H_day7_spleen_2,Plasmodium chabaudi,spleen,day7,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675967,ERX652884,ERR708580,ERS515991,C3H,C3H_day7_spleen_3,Plasmodium chabaudi,spleen,day7,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675967,ERX652905,ERR708601,ERS515991,C3H,C3H_day7_spleen_3,Plasmodium chabaudi,spleen,day7,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675937,ERX652833,ERR708529,ERS515961,C3H,C3H_day8_spleen_1,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675937,ERX652854,ERR708550,ERS515961,C3H,C3H_day8_spleen_1,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220262,ERX421641,ERR455286,ERS358513,C3H/He,C3H_day8_spleen_2,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220262,ERX421660,ERR455305,ERS358513,C3H/He,C3H_day8_spleen_2,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220262,ERX443152,ERR477320,ERS358513,C3H/He,C3H_day8_spleen_2,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220262,ERX443163,ERR477331,ERS358513,C3H/He,C3H_day8_spleen_2,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675917,ERX652792,ERR708488,ERS515941,C3H,C3H_day8_spleen_2,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675917,ERX652813,ERR708509,ERS515941,C3H,C3H_day8_spleen_2,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220286,ERX416501,ERR450129,ERS358537,C3H/He,C3H_day8_spleen_3,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220286,ERX416521,ERR450149,ERS358537,C3H/He,C3H_day8_spleen_3,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220286,ERX443130,ERR477298,ERS358537,C3H/He,C3H_day8_spleen_3,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220286,ERX443143,ERR477311,ERS358537,C3H/He,C3H_day8_spleen_3,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675994,ERX681357,ERR737666,ERS516018,C3H,C3H_day8_spleen_3,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675994,ERX681378,ERR737687,ERS516018,C3H,C3H_day8_spleen_3,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675994,ERX710613,ERR767340,ERS516018,C3H,C3H_day8_spleen_3,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675994,ERX710629,ERR767356,ERS516018,C3H,C3H_day8_spleen_3,Plasmodium chabaudi,spleen,day8,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675942,ERX652838,ERR708534,ERS515966,C3H,C3H_day9_spleen_1,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675942,ERX652859,ERR708555,ERS515966,C3H,C3H_day9_spleen_1,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675995,ERX681358,ERR737667,ERS516019,C3H,C3H_day9_spleen_2,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675995,ERX681379,ERR737688,ERS516019,C3H,C3H_day9_spleen_2,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675995,ERX710614,ERR767341,ERS516019,C3H,C3H_day9_spleen_2,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675995,ERX710630,ERR767357,ERS516019,C3H,C3H_day9_spleen_2,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220290,ERX416505,ERR450133,ERS358541,C3H/He,C3H_day9_spleen_3,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220290,ERX416525,ERR450153,ERS358541,C3H/He,C3H_day9_spleen_3,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220290,ERX443131,ERR477299,ERS358541,C3H/He,C3H_day9_spleen_3,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220290,ERX443144,ERR477312,ERS358541,C3H/He,C3H_day9_spleen_3,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675968,ERX652885,ERR708581,ERS515992,C3H,C3H_day9_spleen_3,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2675968,ERX652906,ERR708602,ERS515992,C3H,C3H_day9_spleen_3,Plasmodium chabaudi,spleen,day9,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220246,ERX421605,ERR455250,ERS358497,C3H/He,C3H_naive_spleen_1,Control,spleen,day0,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220246,ERX421625,ERR455270,ERS358497,C3H/He,C3H_naive_spleen_1,Control,spleen,day0,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220246,ERX443176,ERR477344,ERS358497,C3H/He,C3H_naive_spleen_1,Control,spleen,day0,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220246,ERX443187,ERR477355,ERS358497,C3H/He,C3H_naive_spleen_1,Control,spleen,day0,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220272,ERX421651,ERR455296,ERS358523,C3H/He,C3H_naive_spleen_2,Control,spleen,day0,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220272,ERX421670,ERR455315,ERS358523,C3H/He,C3H_naive_spleen_2,Control,spleen,day0,,,,,
Mus musculus,Mus_musculus,Plasmodium chabaudi,,PRJEB4731,SAMEA2220272,ERX443158,ERR477326,ERS358523,C3H/He,C3H_naive_spleen_2,Control,spleen,day0,,,,,
